"Year","Species_Name","Scientific_Name","CRFS_District","n_fish"
2025,"Calico Rockfish","Sebastes","District 5",0
2025,"Calico Rockfish","Sebastes nigrocinctus","District 5",0
2025,"Calico Rockfish","Sebastes melanostomus","District 5",0
2025,"Calico Rockfish","Sebastes rastrelliger","District 5",0
2025,"Calico Rockfish","Sebastes proriger","District 5",0
2025,"Calico Rockfish","Sebastes diploproa","District 5",0
2025,"Calico Rockfish","Sebastes caurinus","District 6",0
2025,"Calico Rockfish","Sebastes maliger","District 6",0
2025,"Calico Rockfish","Sebastes miniatus","District 6",0
2025,"Calico Rockfish","Sebastes mystinus/diaconus","District 6",0
2025,"Calico Rockfish","Sebastes rufus","District 6",0
2025,"Calico Rockfish","Sebastes paucispinis","District 6",0
2025,"Calico Rockfish","Sebastes melanops","District 6",0
2025,"Calico Rockfish","Sebastes auriculatus","District 6",0
2025,"Calico Rockfish","Sebastes chrysomelas","District 6",0
2025,"Calico Rockfish","Scorpaenichthys marmoratus","District 6",0
2025,"Calico Rockfish","Sebastes nebulosus","District 6",0
2025,"Calico Rockfish","Sebastes dalli","District 6",0
2025,"Calico Rockfish","Sebastes goodei","District 6",0
2025,"Calico Rockfish","Sebastes pinniger","District 6",0
2025,"Calico Rockfish","Sebastes rubrivinctus","District 6",0
2025,"Calico Rockfish","Sebastes rosenblatti","District 6",0
2025,"Calico Rockfish","Sebastes carnatus","District 6",0
2025,"Calico Rockfish","Sebastes chlorostictus","District 6",0
2025,"Calico Rockfish","Sebastes elongatus","District 6",0
2025,"Calico Rockfish","Sebastes semicinctus","District 6",0
2025,"Calico Rockfish","Sebastes umbrosus","District 6",0
2025,"Calico Rockfish","Sebastes atrovirens","District 6",0
2025,"Calico Rockfish","Ophiodon elongatus","District 6",0
2025,"Calico Rockfish","Sebastes macdonaldi","District 6",0
2025,"Calico Rockfish","Sebastes serranoides","District 6",0
2025,"Calico Rockfish","Sebastes simulator","District 6",0
2025,"Calico Rockfish","Sebastes rosaceus","District 6",0
2025,"Calico Rockfish","Scorpaena guttata","District 6",0
2025,"Calico Rockfish","Sebastes ovalis","District 6",0
2025,"Calico Rockfish","Sebastes hopkinsi","District 6",0
2025,"Calico Rockfish","Sebastes constellatus","District 6",0
2025,"Calico Rockfish","Sebastes ensifer","District 6",0
2025,"Calico Rockfish","Sebastes serriceps","District 6",0
2025,"Calico Rockfish","Sebastes entomelas","District 6",0
2025,"Calico Rockfish","Sebastes flavidus","District 6",0
2025,"Calico Rockfish","Hexagrammos decagrammus","District 6",0
2025,"Calico Rockfish","Sebastes","District 6",0
2025,"Calico Rockfish","Sebastes nigrocinctus","District 6",0
2025,"Calico Rockfish","Sebastes melanostomus","District 6",0
2025,"Calico Rockfish","Sebastes rastrelliger","District 6",0
2025,"Calico Rockfish","Sebastes proriger","District 6",0
2025,"Calico Rockfish","Sebastes diploproa","District 6",0
2025,"Chilipepper","Sebastes caurinus","District 1",0
2025,"Chilipepper","Sebastes maliger","District 1",0
2025,"Chilipepper","Sebastes miniatus","District 1",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 1",0
2025,"Chilipepper","Sebastes rufus","District 1",0
2025,"Chilipepper","Sebastes paucispinis","District 1",0
2025,"Chilipepper","Sebastes melanops","District 1",0
2025,"Chilipepper","Sebastes auriculatus","District 1",0
2025,"Chilipepper","Sebastes chrysomelas","District 1",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 1",0
2025,"Chilipepper","Sebastes nebulosus","District 1",0
2025,"Chilipepper","Sebastes dalli","District 1",0
2025,"Chilipepper","Sebastes goodei","District 1",243
2025,"Chilipepper","Sebastes pinniger","District 1",0
2025,"Chilipepper","Sebastes rubrivinctus","District 1",0
2025,"Chilipepper","Sebastes rosenblatti","District 1",0
2025,"Chilipepper","Sebastes carnatus","District 1",0
2025,"Chilipepper","Sebastes chlorostictus","District 1",0
2025,"Chilipepper","Sebastes elongatus","District 1",0
2025,"Chilipepper","Sebastes semicinctus","District 1",0
2025,"Chilipepper","Sebastes umbrosus","District 1",0
2025,"Chilipepper","Sebastes atrovirens","District 1",0
2025,"Chilipepper","Ophiodon elongatus","District 1",0
2025,"Chilipepper","Sebastes macdonaldi","District 1",0
2025,"Chilipepper","Sebastes serranoides","District 1",0
2025,"Chilipepper","Sebastes simulator","District 1",0
2025,"Chilipepper","Sebastes rosaceus","District 1",0
2025,"Chilipepper","Scorpaena guttata","District 1",0
2025,"Chilipepper","Sebastes ovalis","District 1",0
2025,"Chilipepper","Sebastes hopkinsi","District 1",0
2025,"Chilipepper","Sebastes constellatus","District 1",0
2025,"Chilipepper","Sebastes ensifer","District 1",0
2025,"Chilipepper","Sebastes serriceps","District 1",0
2025,"Chilipepper","Sebastes entomelas","District 1",0
2025,"Chilipepper","Sebastes flavidus","District 1",0
2025,"Chilipepper","Hexagrammos decagrammus","District 1",0
2025,"Chilipepper","Sebastes","District 1",0
2025,"Chilipepper","Sebastes nigrocinctus","District 1",0
2025,"Chilipepper","Sebastes melanostomus","District 1",0
2025,"Chilipepper","Sebastes rastrelliger","District 1",0
2025,"Chilipepper","Sebastes proriger","District 1",0
2025,"Chilipepper","Sebastes diploproa","District 1",0
2025,"Chilipepper","Sebastes caurinus","District 2",0
2025,"Chilipepper","Sebastes maliger","District 2",0
2025,"Chilipepper","Sebastes miniatus","District 2",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 2",0
2025,"Chilipepper","Sebastes rufus","District 2",0
2025,"Chilipepper","Sebastes paucispinis","District 2",0
2025,"Chilipepper","Sebastes melanops","District 2",0
2025,"Chilipepper","Sebastes auriculatus","District 2",0
2025,"Chilipepper","Sebastes chrysomelas","District 2",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 2",0
2025,"Chilipepper","Sebastes nebulosus","District 2",0
2025,"Chilipepper","Sebastes dalli","District 2",0
2025,"Chilipepper","Sebastes goodei","District 2",43
2025,"Chilipepper","Sebastes pinniger","District 2",0
2025,"Chilipepper","Sebastes rubrivinctus","District 2",0
2025,"Chilipepper","Sebastes rosenblatti","District 2",0
2025,"Chilipepper","Sebastes carnatus","District 2",0
2025,"Chilipepper","Sebastes chlorostictus","District 2",0
2025,"Chilipepper","Sebastes elongatus","District 2",0
2025,"Chilipepper","Sebastes semicinctus","District 2",0
2025,"Chilipepper","Sebastes umbrosus","District 2",0
2025,"Chilipepper","Sebastes atrovirens","District 2",0
2025,"Chilipepper","Ophiodon elongatus","District 2",0
2025,"Chilipepper","Sebastes macdonaldi","District 2",0
2025,"Chilipepper","Sebastes serranoides","District 2",0
2025,"Chilipepper","Sebastes simulator","District 2",0
2025,"Chilipepper","Sebastes rosaceus","District 2",0
2025,"Chilipepper","Scorpaena guttata","District 2",0
2025,"Chilipepper","Sebastes ovalis","District 2",0
2025,"Chilipepper","Sebastes hopkinsi","District 2",0
2025,"Chilipepper","Sebastes constellatus","District 2",0
2025,"Chilipepper","Sebastes ensifer","District 2",0
2025,"Chilipepper","Sebastes serriceps","District 2",0
2025,"Chilipepper","Sebastes entomelas","District 2",0
2025,"Chilipepper","Sebastes flavidus","District 2",0
2025,"Chilipepper","Hexagrammos decagrammus","District 2",0
2025,"Chilipepper","Sebastes","District 2",0
2025,"Chilipepper","Sebastes nigrocinctus","District 2",0
2025,"Chilipepper","Sebastes melanostomus","District 2",0
2025,"Chilipepper","Sebastes rastrelliger","District 2",0
2025,"Chilipepper","Sebastes proriger","District 2",0
2025,"Chilipepper","Sebastes diploproa","District 2",0
2025,"Chilipepper","Sebastes caurinus","District 3",0
2025,"Chilipepper","Sebastes maliger","District 3",0
2025,"Chilipepper","Sebastes miniatus","District 3",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 3",0
2025,"Chilipepper","Sebastes rufus","District 3",0
2025,"Chilipepper","Sebastes paucispinis","District 3",0
2025,"Chilipepper","Sebastes melanops","District 3",0
2025,"Chilipepper","Sebastes auriculatus","District 3",0
2025,"Chilipepper","Sebastes chrysomelas","District 3",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 3",0
2025,"Chilipepper","Sebastes nebulosus","District 3",0
2025,"Chilipepper","Sebastes dalli","District 3",0
2025,"Chilipepper","Sebastes goodei","District 3",46
2025,"Chilipepper","Sebastes pinniger","District 3",0
2025,"Chilipepper","Sebastes rubrivinctus","District 3",0
2025,"Chilipepper","Sebastes rosenblatti","District 3",0
2025,"Chilipepper","Sebastes carnatus","District 3",0
2025,"Chilipepper","Sebastes chlorostictus","District 3",0
2025,"Chilipepper","Sebastes elongatus","District 3",0
2025,"Chilipepper","Sebastes semicinctus","District 3",0
2025,"Chilipepper","Sebastes umbrosus","District 3",0
2025,"Chilipepper","Sebastes atrovirens","District 3",0
2025,"Chilipepper","Ophiodon elongatus","District 3",0
2025,"Chilipepper","Sebastes macdonaldi","District 3",0
2025,"Chilipepper","Sebastes serranoides","District 3",0
2025,"Chilipepper","Sebastes simulator","District 3",0
2025,"Chilipepper","Sebastes rosaceus","District 3",0
2025,"Chilipepper","Scorpaena guttata","District 3",0
2025,"Chilipepper","Sebastes ovalis","District 3",0
2025,"Chilipepper","Sebastes hopkinsi","District 3",0
2025,"Chilipepper","Sebastes constellatus","District 3",0
2025,"Chilipepper","Sebastes ensifer","District 3",0
2025,"Chilipepper","Sebastes serriceps","District 3",0
2025,"Chilipepper","Sebastes entomelas","District 3",0
2025,"Chilipepper","Sebastes flavidus","District 3",0
2025,"Chilipepper","Hexagrammos decagrammus","District 3",0
2025,"Chilipepper","Sebastes","District 3",0
2025,"Chilipepper","Sebastes nigrocinctus","District 3",0
2025,"Chilipepper","Sebastes melanostomus","District 3",0
2025,"Chilipepper","Sebastes rastrelliger","District 3",0
2025,"Chilipepper","Sebastes proriger","District 3",0
2025,"Chilipepper","Sebastes diploproa","District 3",0
2025,"Chilipepper","Sebastes caurinus","District 4",0
2025,"Chilipepper","Sebastes maliger","District 4",0
2025,"Chilipepper","Sebastes miniatus","District 4",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 4",0
2025,"Chilipepper","Sebastes rufus","District 4",0
2025,"Chilipepper","Sebastes paucispinis","District 4",0
2025,"Chilipepper","Sebastes melanops","District 4",0
2025,"Chilipepper","Sebastes auriculatus","District 4",0
2025,"Chilipepper","Sebastes chrysomelas","District 4",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 4",0
2025,"Chilipepper","Sebastes nebulosus","District 4",0
2025,"Chilipepper","Sebastes dalli","District 4",0
2025,"Chilipepper","Sebastes goodei","District 4",47
2025,"Chilipepper","Sebastes pinniger","District 4",0
2025,"Chilipepper","Sebastes rubrivinctus","District 4",0
2025,"Chilipepper","Sebastes rosenblatti","District 4",0
2025,"Chilipepper","Sebastes carnatus","District 4",0
2025,"Chilipepper","Sebastes chlorostictus","District 4",0
2025,"Chilipepper","Sebastes elongatus","District 4",0
2025,"Chilipepper","Sebastes semicinctus","District 4",0
2025,"Chilipepper","Sebastes umbrosus","District 4",0
2025,"Chilipepper","Sebastes atrovirens","District 4",0
2025,"Chilipepper","Ophiodon elongatus","District 4",0
2025,"Chilipepper","Sebastes macdonaldi","District 4",0
2025,"Chilipepper","Sebastes serranoides","District 4",0
2025,"Chilipepper","Sebastes simulator","District 4",0
2025,"Chilipepper","Sebastes rosaceus","District 4",0
2025,"Chilipepper","Scorpaena guttata","District 4",0
2025,"Chilipepper","Sebastes ovalis","District 4",0
2025,"Chilipepper","Sebastes hopkinsi","District 4",0
2025,"Chilipepper","Sebastes constellatus","District 4",0
2025,"Chilipepper","Sebastes ensifer","District 4",0
2025,"Chilipepper","Sebastes serriceps","District 4",0
2025,"Chilipepper","Sebastes entomelas","District 4",0
2025,"Chilipepper","Sebastes flavidus","District 4",0
2025,"Chilipepper","Hexagrammos decagrammus","District 4",0
2025,"Chilipepper","Sebastes","District 4",0
2025,"Chilipepper","Sebastes nigrocinctus","District 4",0
2025,"Chilipepper","Sebastes melanostomus","District 4",0
2025,"Chilipepper","Sebastes rastrelliger","District 4",0
2025,"Chilipepper","Sebastes proriger","District 4",0
2025,"Chilipepper","Sebastes diploproa","District 4",0
2025,"Chilipepper","Sebastes caurinus","District 5",0
2025,"Chilipepper","Sebastes maliger","District 5",0
2025,"Chilipepper","Sebastes miniatus","District 5",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 5",0
2025,"Chilipepper","Sebastes rufus","District 5",0
2025,"Chilipepper","Sebastes paucispinis","District 5",0
2025,"Chilipepper","Sebastes melanops","District 5",0
2025,"Chilipepper","Sebastes auriculatus","District 5",0
2025,"Chilipepper","Sebastes chrysomelas","District 5",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 5",0
2025,"Chilipepper","Sebastes nebulosus","District 5",0
2025,"Chilipepper","Sebastes dalli","District 5",0
2025,"Chilipepper","Sebastes goodei","District 5",4
2025,"Chilipepper","Sebastes pinniger","District 5",0
2025,"Chilipepper","Sebastes rubrivinctus","District 5",0
2025,"Chilipepper","Sebastes rosenblatti","District 5",0
2025,"Chilipepper","Sebastes carnatus","District 5",0
2025,"Chilipepper","Sebastes chlorostictus","District 5",0
2025,"Chilipepper","Sebastes elongatus","District 5",0
2025,"Chilipepper","Sebastes semicinctus","District 5",0
2025,"Chilipepper","Sebastes umbrosus","District 5",0
2025,"Chilipepper","Sebastes atrovirens","District 5",0
2025,"Chilipepper","Ophiodon elongatus","District 5",0
2025,"Chilipepper","Sebastes macdonaldi","District 5",0
2025,"Chilipepper","Sebastes serranoides","District 5",0
2025,"Chilipepper","Sebastes simulator","District 5",0
2025,"Chilipepper","Sebastes rosaceus","District 5",0
2025,"Chilipepper","Scorpaena guttata","District 5",0
2025,"Chilipepper","Sebastes ovalis","District 5",0
2025,"Chilipepper","Sebastes hopkinsi","District 5",0
2025,"Chilipepper","Sebastes constellatus","District 5",0
2025,"Chilipepper","Sebastes ensifer","District 5",0
2025,"Chilipepper","Sebastes serriceps","District 5",0
2025,"Chilipepper","Sebastes entomelas","District 5",0
2025,"Chilipepper","Sebastes flavidus","District 5",0
2025,"Chilipepper","Hexagrammos decagrammus","District 5",0
2025,"Chilipepper","Sebastes","District 5",0
2025,"Chilipepper","Sebastes nigrocinctus","District 5",0
2025,"Chilipepper","Sebastes melanostomus","District 5",0
2025,"Chilipepper","Sebastes rastrelliger","District 5",0
2025,"Chilipepper","Sebastes proriger","District 5",0
2025,"Chilipepper","Sebastes diploproa","District 5",0
2025,"Chilipepper","Sebastes caurinus","District 6",0
2025,"Chilipepper","Sebastes maliger","District 6",0
2025,"Chilipepper","Sebastes miniatus","District 6",0
2025,"Chilipepper","Sebastes mystinus/diaconus","District 6",0
2025,"Chilipepper","Sebastes rufus","District 6",0
2025,"Chilipepper","Sebastes paucispinis","District 6",0
2025,"Chilipepper","Sebastes melanops","District 6",0
2025,"Chilipepper","Sebastes auriculatus","District 6",0
2025,"Chilipepper","Sebastes chrysomelas","District 6",0
2025,"Chilipepper","Scorpaenichthys marmoratus","District 6",0
2025,"Chilipepper","Sebastes nebulosus","District 6",0
2025,"Chilipepper","Sebastes dalli","District 6",0
2025,"Chilipepper","Sebastes goodei","District 6",0
2025,"Chilipepper","Sebastes pinniger","District 6",0
2025,"Chilipepper","Sebastes rubrivinctus","District 6",0
2025,"Chilipepper","Sebastes rosenblatti","District 6",0
2025,"Chilipepper","Sebastes carnatus","District 6",0
2025,"Chilipepper","Sebastes chlorostictus","District 6",0
2025,"Chilipepper","Sebastes elongatus","District 6",0
2025,"Chilipepper","Sebastes semicinctus","District 6",0
2025,"Chilipepper","Sebastes umbrosus","District 6",0
2025,"Chilipepper","Sebastes atrovirens","District 6",0
2025,"Chilipepper","Ophiodon elongatus","District 6",0
2025,"Chilipepper","Sebastes macdonaldi","District 6",0
2025,"Chilipepper","Sebastes serranoides","District 6",0
2025,"Chilipepper","Sebastes simulator","District 6",0
2025,"Chilipepper","Sebastes rosaceus","District 6",0
2025,"Chilipepper","Scorpaena guttata","District 6",0
2025,"Chilipepper","Sebastes ovalis","District 6",0
2025,"Chilipepper","Sebastes hopkinsi","District 6",0
2025,"Chilipepper","Sebastes constellatus","District 6",0
2025,"Chilipepper","Sebastes ensifer","District 6",0
2025,"Chilipepper","Sebastes serriceps","District 6",0
2025,"Chilipepper","Sebastes entomelas","District 6",0
2025,"Chilipepper","Sebastes flavidus","District 6",0
2025,"Chilipepper","Hexagrammos decagrammus","District 6",0
2025,"Chilipepper","Sebastes","District 6",0
2025,"Chilipepper","Sebastes nigrocinctus","District 6",0
2025,"Chilipepper","Sebastes melanostomus","District 6",0
2025,"Chilipepper","Sebastes rastrelliger","District 6",0
2025,"Chilipepper","Sebastes proriger","District 6",0
2025,"Chilipepper","Sebastes diploproa","District 6",0
2025,"Canary Rockfish","Sebastes caurinus","District 1",0
2025,"Canary Rockfish","Sebastes maliger","District 1",0
2025,"Canary Rockfish","Sebastes miniatus","District 1",0
2025,"Canary Rockfish","Sebastes mystinus/diaconus","District 1",0
2025,"Canary Rockfish","Sebastes rufus","District 1",0
2025,"Canary Rockfish","Sebastes paucispinis","District 1",0
2025,"Canary Rockfish","Sebastes melanops","District 1",0
2025,"Canary Rockfish","Sebastes auriculatus","District 1",0
2025,"Canary Rockfish","Sebastes chrysomelas","District 1",0
2025,"Canary Rockfish","Scorpaenichthys marmoratus","District 1",0
2025,"Canary Rockfish","Sebastes nebulosus","District 1",0
2025,"Canary Rockfish","Sebastes dalli","District 1",0
2025,"Canary Rockfish","Sebastes goodei","District 1",0
2025,"Canary Rockfish","Sebastes pinniger","District 1",0
2025,"Canary Rockfish","Sebastes rubrivinctus","District 1",0
2025,"Canary Rockfish","Sebastes rosenblatti","District 1",0
2025,"Canary Rockfish","Sebastes carnatus","District 1",0
2025,"Canary Rockfish","Sebastes chlorostictus","District 1",0
2025,"Canary Rockfish","Sebastes elongatus","District 1",0
2025,"Canary Rockfish","Sebastes semicinctus","District 1",0
2025,"Canary Rockfish","Sebastes umbrosus","District 1",0
2025,"Canary Rockfish","Sebastes atrovirens","District 1",0
2025,"Canary Rockfish","Ophiodon elongatus","District 1",0
2025,"Canary Rockfish","Sebastes macdonaldi","District 1",0
2025,"Canary Rockfish","Sebastes serranoides","District 1",0
2025,"Canary Rockfish","Sebastes simulator","District 1",0
2025,"Canary Rockfish","Sebastes rosaceus","District 1",0
2025,"Canary Rockfish","Scorpaena guttata","District 1",0
2025,"Canary Rockfish","Sebastes ovalis","District 1",0
2025,"Canary Rockfish","Sebastes hopkinsi","District 1",0
2025,"Canary Rockfish","Sebastes constellatus","District 1",0
2025,"Canary Rockfish","Sebastes ensifer","District 1",0
2025,"Canary Rockfish","Sebastes serriceps","District 1",0
2025,"Canary Rockfish","Sebastes entomelas","District 1",0
2025,"Canary Rockfish","Sebastes flavidus","District 1",0
2025,"Canary Rockfish","Hexagrammos decagrammus","District 1",0
2025,"Canary Rockfish","Sebastes","District 1",0
2025,"Canary Rockfish","Sebastes nigrocinctus","District 1",0
2025,"Canary Rockfish","Sebastes melanostomus","District 1",0
2025,"Canary Rockfish","Sebastes rastrelliger","District 1",0
2025,"Canary Rockfish","Sebastes proriger","District 1",0
2025,"Canary Rockfish","Sebastes diploproa","District 1",0
2025,"Canary Rockfish","Sebastes caurinus","District 2",0
2025,"Canary Rockfish","Sebastes maliger","District 2",0
2025,"Canary Rockfish","Sebastes miniatus","District 2",0
2025,"Canary Rockfish","Sebastes mystinus/diaconus","District 2",0
2025,"Canary Rockfish","Sebastes rufus","District 2",0
2025,"Canary Rockfish","Sebastes paucispinis","District 2",0
2025,"Canary Rockfish","Sebastes melanops","District 2",0
2025,"Canary Rockfish","Sebastes auriculatus","District 2",0
2025,"Canary Rockfish","Sebastes chrysomelas","District 2",0
2025,"Canary Rockfish","Scorpaenichthys marmoratus","District 2",0
2025,"Canary Rockfish","Sebastes nebulosus","District 2",0
2025,"Canary Rockfish","Sebastes dalli","District 2",0
2025,"Canary Rockfish","Sebastes goodei","District 2",0
2025,"Canary Rockfish","Sebastes pinniger","District 2",10
2025,"Canary Rockfish","Sebastes rubrivinctus","District 2",0
2025,"Canary Rockfish","Sebastes rosenblatti","District 2",0
2025,"Canary Rockfish","Sebastes carnatus","District 2",0
2025,"Canary Rockfish","Sebastes chlorostictus","District 2",0
2025,"Canary Rockfish","Sebastes elongatus","District 2",0
2025,"Canary Rockfish","Sebastes semicinctus","District 2",0
2025,"Canary Rockfish","Sebastes umbrosus","District 2",0
2025,"Canary Rockfish","Sebastes atrovirens","District 2",0
2025,"Canary Rockfish","Ophiodon elongatus","District 2",0
2025,"Canary Rockfish","Sebastes macdonaldi","District 2",0
2025,"Canary Rockfish","Sebastes serranoides","District 2",0
2025,"Canary Rockfish","Sebastes simulator","District 2",0
2025,"Canary Rockfish","Sebastes rosaceus","District 2",0
2025,"Canary Rockfish","Scorpaena guttata","District 2",0
2025,"Canary Rockfish","Sebastes ovalis","District 2",0
2025,"Canary Rockfish","Sebastes hopkinsi","District 2",0
2025,"Canary Rockfish","Sebastes constellatus","District 2",0
2025,"Canary Rockfish","Sebastes ensifer","District 2",0
2025,"Canary Rockfish","Sebastes serriceps","District 2",0
2025,"Canary Rockfish","Sebastes entomelas","District 2",0
2025,"Canary Rockfish","Sebastes flavidus","District 2",0
2025,"Canary Rockfish","Hexagrammos decagrammus","District 2",0
2025,"Canary Rockfish","Sebastes","District 2",0
2025,"Canary Rockfish","Sebastes nigrocinctus","District 2",0
2025,"Canary Rockfish","Sebastes melanostomus","District 2",0
2025,"Canary Rockfish","Sebastes rastrelliger","District 2",0
2025,"Canary Rockfish","Sebastes proriger","District 2",0
2025,"Canary Rockfish","Sebastes diploproa","District 2",0
2025,"Canary Rockfish","Sebastes caurinus","District 3",0
2025,"Canary Rockfish","Sebastes maliger","District 3",0
2025,"Canary Rockfish","Sebastes miniatus","District 3",0
2025,"Canary Rockfish","Sebastes mystinus/diaconus","District 3",0
2025,"Canary Rockfish","Sebastes rufus","District 3",0
2025,"Canary Rockfish","Sebastes paucispinis","District 3",0
2025,"Canary Rockfish","Sebastes melanops","District 3",0
2025,"Canary Rockfish","Sebastes auriculatus","District 3",0
2025,"Canary Rockfish","Sebastes chrysomelas","District 3",0
2025,"Canary Rockfish","Scorpaenichthys marmoratus","District 3",0
2025,"Canary Rockfish","Sebastes nebulosus","District 3",0
2025,"Canary Rockfish","Sebastes dalli","District 3",0
2025,"Canary Rockfish","Sebastes goodei","District 3",0
2025,"Canary Rockfish","Sebastes pinniger","District 3",116
2025,"Canary Rockfish","Sebastes rubrivinctus","District 3",0
2025,"Canary Rockfish","Sebastes rosenblatti","District 3",0
2025,"Canary Rockfish","Sebastes carnatus","District 3",0
2025,"Canary Rockfish","Sebastes chlorostictus","District 3",0
2025,"Canary Rockfish","Sebastes elongatus","District 3",0
2025,"Canary Rockfish","Sebastes semicinctus","District 3",0
2025,"Canary Rockfish","Sebastes umbrosus","District 3",0
2025,"Canary Rockfish","Sebastes atrovirens","District 3",0
2025,"Canary Rockfish","Ophiodon elongatus","District 3",0
2025,"Canary Rockfish","Sebastes macdonaldi","District 3",0
2025,"Canary Rockfish","Sebastes serranoides","District 3",0
2025,"Canary Rockfish","Sebastes simulator","District 3",0
2025,"Canary Rockfish","Sebastes rosaceus","District 3",0
2025,"Canary Rockfish","Scorpaena guttata","District 3",0
2025,"Canary Rockfish","Sebastes ovalis","District 3",0
2025,"Canary Rockfish","Sebastes hopkinsi","District 3",0
2025,"Canary Rockfish","Sebastes constellatus","District 3",0
2025,"Canary Rockfish","Sebastes ensifer","District 3",0
2025,"Canary Rockfish","Sebastes serriceps","District 3",0
2025,"Canary Rockfish","Sebastes entomelas","District 3",0
2025,"Canary Rockfish","Sebastes flavidus","District 3",0
2025,"Canary Rockfish","Hexagrammos decagrammus","District 3",0
2025,"Canary Rockfish","Sebastes","District 3",0
2025,"Canary Rockfish","Sebastes nigrocinctus","District 3",0
2025,"Canary Rockfish","Sebastes melanostomus","District 3",0
2025,"Canary Rockfish","Sebastes rastrelliger","District 3",0
2025,"Canary Rockfish","Sebastes proriger","District 3",0
2025,"Canary Rockfish","Sebastes diploproa","District 3",0
2025,"Canary Rockfish","Sebastes caurinus","District 4",0
2025,"Canary Rockfish","Sebastes maliger","District 4",0
2025,"Canary Rockfish","Sebastes miniatus","District 4",0
2025,"Canary Rockfish","Sebastes mystinus/diaconus","District 4",0
2025,"Canary Rockfish","Sebastes rufus","District 4",0
2025,"Canary Rockfish","Sebastes paucispinis","District 4",0
2025,"Canary Rockfish","Sebastes melanops","District 4",0
2025,"Canary Rockfish","Sebastes auriculatus","District 4",0
2025,"Canary Rockfish","Sebastes chrysomelas","District 4",0
2025,"Canary Rockfish","Scorpaenichthys marmoratus","District 4",0
2025,"Canary Rockfish","Sebastes nebulosus","District 4",0
2025,"Canary Rockfish","Sebastes dalli","District 4",0
2025,"Canary Rockfish","Sebastes goodei","District 4",0
2025,"Canary Rockfish","Sebastes pinniger","District 4",79
2025,"Canary Rockfish","Sebastes rubrivinctus","District 4",0
2025,"Canary Rockfish","Sebastes rosenblatti","District 4",0
2025,"Canary Rockfish","Sebastes carnatus","District 4",0
2025,"Canary Rockfish","Sebastes chlorostictus","District 4",0
2025,"Canary Rockfish","Sebastes elongatus","District 4",0
2025,"Canary Rockfish","Sebastes semicinctus","District 4",0
2025,"Canary Rockfish","Sebastes umbrosus","District 4",0
2025,"Canary Rockfish","Sebastes atrovirens","District 4",0
2025,"Canary Rockfish","Ophiodon elongatus","District 4",0
2025,"Canary Rockfish","Sebastes macdonaldi","District 4",0
2025,"Canary Rockfish","Sebastes serranoides","District 4",0
2025,"Canary Rockfish","Sebastes simulator","District 4",0
2025,"Canary Rockfish","Sebastes rosaceus","District 4",0
2025,"Canary Rockfish","Scorpaena guttata","District 4",0
2025,"Canary Rockfish","Sebastes ovalis","District 4",0
2025,"Canary Rockfish","Sebastes hopkinsi","District 4",0
2025,"Canary Rockfish","Sebastes constellatus","District 4",0
2025,"Canary Rockfish","Sebastes ensifer","District 4",0
2025,"Canary Rockfish","Sebastes serriceps","District 4",0
2025,"Canary Rockfish","Sebastes entomelas","District 4",0
2025,"Canary Rockfish","Sebastes flavidus","District 4",0
2025,"Canary Rockfish","Hexagrammos decagrammus","District 4",0
2025,"Canary Rockfish","Sebastes","District 4",0
2025,"Canary Rockfish","Sebastes nigrocinctus","District 4",0
2025,"Canary Rockfish","Sebastes melanostomus","District 4",0
2025,"Canary Rockfish","Sebastes rastrelliger","District 4",0
2025,"Canary Rockfish","Sebastes proriger","District 4",0
2025,"Canary Rockfish","Sebastes diploproa","District 4",0
2025,"Canary Rockfish","Sebastes caurinus","District 5",0
2025,"Canary Rockfish","Sebastes maliger","District 5",0
2025,"Canary Rockfish","Sebastes miniatus","District 5",0
2025,"Canary Rockfish","Sebastes mystinus/diaconus","District 5",0
2025,"Canary Rockfish","Sebastes rufus","District 5",0
2025,"Canary Rockfish","Sebastes paucispinis","District 5",0
2025,"Canary Rockfish","Sebastes melanops","District 5",0
2025,"Canary Rockfish","Sebastes auriculatus","District 5",0
2025,"Canary Rockfish","Sebastes chrysomelas","District 5",0
2025,"Canary Rockfish","Scorpaenichthys marmoratus","District 5",0
2025,"Canary Rockfish","Sebastes nebulosus","District 5",0
2025,"Canary Rockfish","Sebastes dalli","District 5",0
2025,"Canary Rockfish","Sebastes goodei","District 5",0
2025,"Canary Rockfish","Sebastes pinniger","District 5",166
2025,"Canary Rockfish","Sebastes rubrivinctus","District 5",0
2025,"Canary Rockfish","Sebastes rosenblatti","District 5",0
2025,"Canary Rockfish","Sebastes carnatus","District 5",0
2025,"Canary Rockfish","Sebastes chlorostictus","District 5",0
2025,"Canary Rockfish","Sebastes elongatus","District 5",0
